order_id,city,warehouse,distance_km,delay_probability
ORD01757,Delhi,WH_East,202,0.6736405668203637
ORD01758,Chennai,WH_North,220,0.6184950864922952
ORD01761,Hyderabad,WH_West,388,0.6577965925258092
ORD01762,Hyderabad,WH_South,439,0.7043983954114975
ORD01767,Mumbai,WH_South,322,0.666159119032814
ORD01768,Bangalore,WH_West,278,0.629233348893823
ORD01770,Pune,WH_West,369,0.6761193242603294
ORD01771,Pune,WH_East,107,0.6201557684690887
ORD01772,Hyderabad,WH_North,452,0.6513047248770535
ORD01774,Mumbai,WH_East,377,0.7078756776266028
ORD01775,Kolkata,WH_South,108,0.6704947432989411
ORD01776,Chennai,WH_West,418,0.6733961303177983
ORD01777,Chennai,WH_South,249,0.7114844488540814
ORD01779,Mumbai,WH_North,173,0.6061266728060595
ORD01781,Kolkata,WH_North,145,0.7108454698883966
ORD01783,Chennai,WH_North,360,0.6519539932229692
ORD01785,Hyderabad,WH_North,129,0.72447583630848
ORD01786,Delhi,WH_North,29,0.7047445164390939
ORD01787,Kolkata,WH_South,198,0.6004252402198631
ORD01789,Kolkata,WH_North,104,0.7183447137229148
ORD01792,Pune,WH_West,23,0.7130917358614155
ORD01793,Mumbai,WH_East,174,0.7414392826593424
ORD01795,Bangalore,WH_North,258,0.620984623410726
ORD01797,Pune,WH_West,36,0.6125923465984385
ORD01798,Kolkata,WH_North,153,0.6805526486145789
ORD01799,Hyderabad,WH_East,270,0.6837172161920151
ORD01800,Chennai,WH_South,41,0.6622936445432979
ORD01801,Kolkata,WH_West,181,0.6440744459648977
ORD01803,Hyderabad,WH_North,17,0.7320993961608415
ORD01806,Kolkata,WH_East,269,0.7222483586138402
ORD01807,Delhi,WH_East,92,0.6795390694499456
ORD01808,Kolkata,WH_West,432,0.7180786552978301
ORD01809,Chennai,WH_South,466,0.683533501222875
ORD01811,Pune,WH_North,396,0.6716787925653711
ORD01812,Kolkata,WH_North,123,0.7240274902778681
ORD01814,Kolkata,WH_East,23,0.7340878544308947
ORD01815,Kolkata,WH_South,451,0.6818095233796463
ORD01816,Bangalore,WH_South,224,0.6736836428923766
ORD01817,Delhi,WH_West,434,0.6987878542153986
ORD01818,Bangalore,WH_East,237,0.6702941604558434
ORD01820,Hyderabad,WH_South,459,0.6891833595255479
ORD01821,Mumbai,WH_South,255,0.6703103259597666
ORD01823,Pune,WH_West,286,0.6473054991543994
ORD01825,Pune,WH_North,50,0.6959075602625917
ORD01828,Hyderabad,WH_West,463,0.7052476772697299
ORD01829,Mumbai,WH_North,18,0.6503973766287214
ORD01830,Pune,WH_South,89,0.6513076574772678
ORD01831,Mumbai,WH_West,323,0.6521367349759114
ORD01833,Kolkata,WH_East,7,0.8084311071898318
ORD01834,Chennai,WH_North,32,0.766533214668501
ORD01835,Delhi,WH_West,385,0.6406304298193158
ORD01836,Hyderabad,WH_East,161,0.6683520498333843
ORD01838,Pune,WH_East,406,0.823450776738685
ORD01839,Kolkata,WH_East,423,0.7209230600391205
ORD01841,Chennai,WH_West,336,0.6080121260347408
ORD01842,Chennai,WH_West,179,0.6147035909720414
ORD01843,Pune,WH_East,118,0.7544638493886723
ORD01846,Mumbai,WH_East,335,0.6930221172275628
ORD01848,Hyderabad,WH_North,63,0.750007365997469
ORD01849,Chennai,WH_South,207,0.6958394826435098
ORD01850,Mumbai,WH_North,319,0.6419393399940391
ORD01851,Kolkata,WH_West,243,0.6426430505406975
ORD01852,Hyderabad,WH_East,238,0.6844093176860686
ORD01853,Mumbai,WH_East,307,0.6004688367565018
ORD01854,Mumbai,WH_West,99,0.6642975588989571
ORD01855,Pune,WH_East,483,0.7688604055488717
ORD01857,Mumbai,WH_East,338,0.698589346092154
ORD01858,Delhi,WH_East,117,0.7641107058315734
ORD01860,Bangalore,WH_South,366,0.6042883835369832
ORD01862,Pune,WH_West,293,0.6576480935515652
ORD01863,Kolkata,WH_South,101,0.6424581758779792
ORD01865,Delhi,WH_North,339,0.773757271954542
ORD01866,Pune,WH_North,20,0.6536265328729365
ORD01873,Mumbai,WH_North,221,0.6576822983321021
ORD01874,Chennai,WH_West,403,0.6172071783059908
ORD01875,Pune,WH_West,264,0.6876242170322975
ORD01877,Kolkata,WH_South,324,0.6414203388751134
ORD01878,Delhi,WH_North,200,0.6643616861585275
ORD01879,Pune,WH_East,482,0.74582563063671
ORD01880,Mumbai,WH_North,422,0.6614544291647296
ORD01881,Kolkata,WH_South,479,0.6637557203603675
ORD01882,Pune,WH_West,99,0.605167066176046
ORD01884,Delhi,WH_East,36,0.6594443515836105
ORD01885,Chennai,WH_East,496,0.6860191133536587
ORD01886,Kolkata,WH_East,235,0.6996882969028049
ORD01888,Delhi,WH_East,13,0.7635526151775122
ORD01889,Chennai,WH_North,195,0.7631961594572639
ORD01890,Bangalore,WH_West,365,0.658232875510356
ORD01892,Kolkata,WH_West,338,0.7068151320668788
ORD01893,Chennai,WH_North,165,0.6503923287227196
ORD01894,Pune,WH_North,91,0.6495272141611482
ORD01895,Mumbai,WH_East,25,0.7296154057059764
ORD01897,Hyderabad,WH_West,80,0.6701643013849793
ORD01898,Pune,WH_West,445,0.6351754945525019
ORD01899,Mumbai,WH_South,390,0.6790081339050825
ORD01901,Delhi,WH_North,130,0.6415275306059772
ORD01902,Hyderabad,WH_North,255,0.6875893908929782
ORD01903,Pune,WH_East,392,0.7085018942476132
ORD01904,Chennai,WH_North,88,0.7172347975145076
ORD01905,Pune,WH_North,438,0.7176967290516122
ORD01906,Hyderabad,WH_East,375,0.6475703598421283
ORD01908,Mumbai,WH_West,383,0.6435061752393577
ORD01909,Mumbai,WH_South,82,0.7067577373800533
ORD01913,Pune,WH_North,144,0.7407105041326006
ORD01914,Mumbai,WH_West,45,0.7344372042832477
ORD01915,Hyderabad,WH_East,490,0.7163474438993636
ORD01918,Delhi,WH_East,262,0.6093389165738271
ORD01920,Pune,WH_East,364,0.7709574546278626
ORD01923,Chennai,WH_West,138,0.6844391117678549
ORD01924,Kolkata,WH_East,238,0.6969718873676483
ORD01926,Mumbai,WH_North,108,0.6686710482463966
ORD01928,Kolkata,WH_North,99,0.6447315658863038
ORD01929,Hyderabad,WH_East,341,0.7115250433142211
ORD01931,Bangalore,WH_South,65,0.6707319774609245
ORD01932,Delhi,WH_South,484,0.755121257742974
ORD01933,Kolkata,WH_West,272,0.6748147035514067
ORD01934,Bangalore,WH_North,245,0.6681165818205683
ORD01935,Bangalore,WH_West,17,0.7480395024997839
ORD01936,Pune,WH_East,151,0.7657916232017992
ORD01937,Bangalore,WH_North,432,0.670551952646764
ORD01938,Pune,WH_South,244,0.7063231806881862
ORD01939,Mumbai,WH_North,93,0.6672056718309797
ORD01941,Delhi,WH_West,319,0.6398576781774044
ORD01943,Chennai,WH_South,29,0.704904767855019
ORD01944,Chennai,WH_South,276,0.6282358384141374
ORD01946,Kolkata,WH_West,431,0.6273761630604071
ORD01947,Kolkata,WH_West,254,0.6497559405403203
ORD01948,Delhi,WH_East,91,0.6817872806058307
ORD01949,Kolkata,WH_West,146,0.6293726076729343
ORD01950,Chennai,WH_South,138,0.6239844489514667
ORD01955,Mumbai,WH_South,495,0.8212466307560807
ORD01956,Bangalore,WH_North,400,0.669330131983394
ORD01957,Bangalore,WH_South,145,0.6719678042873709
ORD01958,Bangalore,WH_West,360,0.6194123230579778
ORD01960,Chennai,WH_North,230,0.7259417417504741
ORD01962,Delhi,WH_East,67,0.7800424316734552
ORD01963,Pune,WH_West,298,0.6578818959856061
ORD01964,Bangalore,WH_West,388,0.6782014545891616
ORD01965,Pune,WH_West,310,0.7041813437533349
ORD01967,Bangalore,WH_South,184,0.6912300137364161
ORD01968,Mumbai,WH_North,44,0.6482796811591804
ORD01971,Kolkata,WH_West,12,0.7502018940788941
ORD01972,Hyderabad,WH_South,108,0.7172902762373765
ORD01973,Delhi,WH_East,229,0.6757120001534804
ORD01974,Kolkata,WH_West,38,0.6898146823758551
ORD01976,Chennai,WH_West,467,0.7694839043175203
ORD01977,Bangalore,WH_East,232,0.6950977048495497
ORD01978,Hyderabad,WH_North,192,0.6955732153252719
ORD01979,Hyderabad,WH_East,317,0.6155567885693439
ORD01981,Delhi,WH_East,434,0.7211714797110479
ORD01982,Mumbai,WH_South,26,0.6100173980820682
ORD01983,Bangalore,WH_West,347,0.7510317002030024
ORD01984,Hyderabad,WH_West,44,0.7171074598704472
ORD01985,Delhi,WH_West,177,0.6700768493700593
ORD01987,Hyderabad,WH_East,183,0.6668479960677122
ORD01988,Delhi,WH_South,90,0.6639576418586073
ORD01990,Mumbai,WH_West,355,0.6018355567506126
ORD01991,Hyderabad,WH_South,17,0.7342650984971882
ORD01994,Kolkata,WH_East,485,0.6641327781225221
ORD01995,Bangalore,WH_West,468,0.8174418018837477
ORD01996,Delhi,WH_East,322,0.6518436334892854
ORD01997,Hyderabad,WH_South,353,0.6783174915291862
ORD01998,Bangalore,WH_South,347,0.6596058000235431
ORD01999,Kolkata,WH_West,284,0.7171701298724007
ORD02000,Bangalore,WH_South,358,0.6707795765803418
ORD02001,Hyderabad,WH_North,267,0.6562456221035808
ORD02003,Delhi,WH_North,297,0.6088034840001988
ORD02005,Mumbai,WH_West,230,0.6245189505067993
ORD02006,Pune,WH_West,174,0.6568200430164088
ORD02009,Hyderabad,WH_South,452,0.6579087219063087
ORD02010,Kolkata,WH_South,182,0.6030710541858467
ORD02012,Bangalore,WH_South,347,0.6352466457217961
ORD02013,Mumbai,WH_East,256,0.6357524754705289
ORD02014,Pune,WH_East,19,0.7239386174075986
ORD02015,Hyderabad,WH_South,227,0.6387106360394603
ORD02016,Pune,WH_West,383,0.6290861310207999
ORD02018,Kolkata,WH_West,111,0.6069484261280036
ORD02020,Mumbai,WH_West,441,0.7299611016769572
ORD02022,Delhi,WH_East,93,0.6808132051374723
ORD02024,Delhi,WH_North,117,0.6649128003627064
ORD02025,Kolkata,WH_East,473,0.7462845635974525
ORD02027,Delhi,WH_South,251,0.6082549701289225
ORD02029,Delhi,WH_North,154,0.6738280265734728
ORD02030,Hyderabad,WH_West,367,0.6780974619837498
ORD02031,Delhi,WH_South,347,0.6427388400552562
ORD02036,Delhi,WH_East,325,0.7574803661591875
ORD02037,Bangalore,WH_West,314,0.6207857396850458
ORD02038,Mumbai,WH_East,418,0.7558311894998515
ORD02039,Pune,WH_South,353,0.6502408181388488
ORD02042,Mumbai,WH_South,493,0.6635423444702301
ORD02043,Chennai,WH_South,496,0.6924564552852095
ORD02044,Hyderabad,WH_East,104,0.7329707984583961
ORD02045,Delhi,WH_South,256,0.6250373530488599
ORD02046,Pune,WH_West,474,0.8404543301257761
ORD02048,Pune,WH_East,139,0.625379680764468
ORD02049,Pune,WH_East,396,0.633404890009077
ORD02051,Hyderabad,WH_West,177,0.649523121964439
ORD02053,Pune,WH_South,205,0.6175481185990495
ORD02055,Pune,WH_South,380,0.7876074170859039
ORD02060,Delhi,WH_South,260,0.6172858681895075
ORD02061,Kolkata,WH_West,16,0.7573099001758544
ORD02062,Bangalore,WH_East,384,0.7620918031815391
ORD02066,Hyderabad,WH_East,176,0.6405458747691365
ORD02067,Mumbai,WH_East,100,0.6750336875123055
ORD02068,Hyderabad,WH_South,310,0.6438105007312412
ORD02069,Kolkata,WH_West,377,0.7160736771900218
ORD02070,Chennai,WH_South,277,0.6026388322396449
ORD02072,Chennai,WH_West,389,0.6451022383038243
ORD02075,Kolkata,WH_South,68,0.614527997886269
ORD02076,Chennai,WH_North,136,0.7122355207748718
ORD02078,Delhi,WH_South,416,0.7016979826807134
ORD02079,Delhi,WH_East,276,0.6885049231283829
ORD02081,Hyderabad,WH_West,336,0.6306594819604698
ORD02084,Mumbai,WH_West,113,0.6214618344076652
ORD02085,Chennai,WH_East,277,0.6766020560082093
ORD02087,Delhi,WH_South,401,0.6712080937603443
ORD02089,Kolkata,WH_North,62,0.701145975470236
ORD02092,Hyderabad,WH_East,83,0.7344154678002223
ORD02093,Pune,WH_West,464,0.7162123557787328
ORD02095,Hyderabad,WH_East,373,0.7188051012667512
ORD02097,Delhi,WH_South,211,0.6039790033033938
ORD02098,Chennai,WH_East,38,0.7360154648117241
ORD02099,Hyderabad,WH_North,74,0.7417941207113177
ORD02100,Bangalore,WH_South,21,0.6564470072688705
ORD02102,Pune,WH_South,461,0.661108492459799
ORD02104,Delhi,WH_North,73,0.7117116758396782
ORD02106,Mumbai,WH_West,165,0.6311488303030637
ORD02107,Hyderabad,WH_West,106,0.7496422887244311
ORD02108,Mumbai,WH_South,380,0.6415578548471443
ORD02109,Pune,WH_West,210,0.7074169169412348
ORD02110,Bangalore,WH_North,149,0.6567889652306904
ORD02111,Chennai,WH_West,61,0.6509697238134797
ORD02112,Chennai,WH_East,87,0.6096754250887632
ORD02113,Delhi,WH_East,485,0.6831104511694329
ORD02114,Chennai,WH_South,389,0.7182347617571723
ORD02116,Pune,WH_East,498,0.6762273991381352
ORD02117,Chennai,WH_West,415,0.7662827918582988
ORD02119,Chennai,WH_East,191,0.6073502401998944
ORD02124,Bangalore,WH_South,487,0.6235076223332866
ORD02126,Mumbai,WH_West,142,0.705364638880669
ORD02128,Bangalore,WH_East,407,0.7226346798532742
ORD02129,Kolkata,WH_West,55,0.6674123760522438
ORD02132,Hyderabad,WH_West,72,0.6539542139925147
ORD02136,Chennai,WH_South,223,0.6705010994117474
ORD02137,Bangalore,WH_East,61,0.6996489461451446
ORD02138,Pune,WH_North,230,0.6188127770557346
ORD02140,Chennai,WH_West,252,0.6766067415494503
ORD02141,Kolkata,WH_North,170,0.7121775858363759
ORD02142,Hyderabad,WH_North,66,0.680809369584013
ORD02143,Delhi,WH_West,267,0.6216480997183929
ORD02146,Pune,WH_North,203,0.6906329973085221
ORD02147,Pune,WH_East,182,0.6389668725651725
ORD02155,Mumbai,WH_East,24,0.7337040200991456
ORD02156,Hyderabad,WH_South,110,0.7725817630255246
ORD02158,Pune,WH_East,310,0.6780520026498761
ORD02159,Kolkata,WH_North,468,0.6704447331315105
ORD02161,Pune,WH_East,85,0.6873179641759245
ORD02162,Mumbai,WH_East,154,0.6380834379244161
ORD02163,Mumbai,WH_West,401,0.7166239417495223
ORD02164,Mumbai,WH_West,400,0.6590955561768393
ORD02166,Delhi,WH_North,325,0.6646486587190776
ORD02168,Delhi,WH_East,418,0.6053026479945399
ORD02170,Pune,WH_South,153,0.6784396227190166
ORD02171,Mumbai,WH_North,282,0.6196483263858101
ORD02172,Kolkata,WH_East,278,0.6726391509936179
ORD02174,Bangalore,WH_West,436,0.6765577595241716
ORD02175,Chennai,WH_North,176,0.6337727205787709
ORD02176,Kolkata,WH_West,269,0.6384727519969959
ORD02177,Pune,WH_South,455,0.6219919480840129
ORD02178,Mumbai,WH_East,314,0.7455069889012615
ORD02180,Kolkata,WH_East,473,0.6413875535732657
ORD02181,Delhi,WH_North,354,0.6114747646798152
ORD02182,Chennai,WH_West,480,0.6344628846391286
ORD02184,Kolkata,WH_North,30,0.6497150279298017
ORD02186,Kolkata,WH_South,268,0.7067208376945083
ORD02187,Chennai,WH_East,142,0.6801297939972443
ORD02191,Kolkata,WH_South,246,0.7164013270096676
ORD02192,Pune,WH_East,58,0.6622592958664338
ORD02193,Chennai,WH_West,466,0.6377812924021579
ORD02196,Chennai,WH_South,147,0.6900953690781962
ORD02197,Bangalore,WH_North,85,0.6960279738879248
ORD02199,Mumbai,WH_East,406,0.6712117579258796
ORD02201,Chennai,WH_North,362,0.6358552715403133
ORD02202,Bangalore,WH_North,411,0.7465219539566615
ORD02203,Hyderabad,WH_North,66,0.6259506450098119
ORD02206,Kolkata,WH_East,103,0.7388456577493003
ORD02207,Delhi,WH_East,299,0.6134256418695972
ORD02211,Delhi,WH_North,196,0.6122335557274402
ORD02213,Pune,WH_North,480,0.657799567086075
ORD02214,Chennai,WH_South,84,0.6579553725852577
ORD02216,Hyderabad,WH_West,364,0.6079850972594353
ORD02222,Hyderabad,WH_East,307,0.677938397138083
ORD02223,Mumbai,WH_East,269,0.6047496815624749
ORD02224,Mumbai,WH_South,451,0.6597885563293663
ORD02226,Kolkata,WH_North,213,0.7346758972773515
ORD02227,Chennai,WH_East,479,0.6314341674536729
ORD02228,Pune,WH_East,417,0.6882937196832681
ORD02230,Pune,WH_East,431,0.6938524717367635
ORD02231,Pune,WH_West,346,0.7101952647097964
ORD02234,Bangalore,WH_North,156,0.649911054312584
ORD02235,Pune,WH_North,459,0.8072347173685712
ORD02236,Hyderabad,WH_North,294,0.6570432259323516
ORD02237,Bangalore,WH_North,436,0.6451836611245431
ORD02238,Mumbai,WH_West,272,0.6399196359402637
ORD02240,Bangalore,WH_East,211,0.6038486485399128
ORD02241,Hyderabad,WH_North,259,0.6500456444663908
ORD02242,Hyderabad,WH_North,357,0.6617651451843882
ORD02243,Bangalore,WH_North,381,0.7157033382695936
ORD02244,Delhi,WH_East,145,0.6809588797053503
ORD02245,Hyderabad,WH_North,347,0.7043037769099353
ORD02246,Chennai,WH_East,362,0.6496642236964812
ORD02247,Chennai,WH_South,100,0.658150104394838
ORD02248,Mumbai,WH_South,433,0.641520626873793
ORD02249,Pune,WH_South,374,0.6593023321808154
ORD02251,Delhi,WH_East,197,0.7269221697838856
ORD02252,Mumbai,WH_North,307,0.8378069752089771
ORD02253,Bangalore,WH_North,318,0.6752363248401663
ORD02254,Hyderabad,WH_North,497,0.6639980330196074
ORD02257,Delhi,WH_North,465,0.6174719927871414
ORD02258,Kolkata,WH_West,122,0.6531858711451163
ORD02260,Pune,WH_South,448,0.7317447741465982
ORD02262,Kolkata,WH_South,247,0.6556375804027205
ORD02263,Hyderabad,WH_East,25,0.6683889436613808
ORD02265,Hyderabad,WH_North,132,0.7344689479236922
ORD02267,Hyderabad,WH_South,150,0.6235997643460142
ORD02268,Chennai,WH_North,281,0.6941200528186375
ORD02269,Delhi,WH_West,314,0.6902489424478159
ORD02270,Hyderabad,WH_North,398,0.6141903951978795
ORD02274,Bangalore,WH_South,473,0.7142944909727263
ORD02276,Pune,WH_North,120,0.6296356679496937
ORD02278,Pune,WH_East,61,0.638864060587824
ORD02279,Mumbai,WH_South,255,0.6263198950168671
ORD02282,Delhi,WH_West,154,0.7043227585221752
ORD02285,Bangalore,WH_North,124,0.7334339896606648
ORD02287,Delhi,WH_South,416,0.6496416261286061
ORD02288,Chennai,WH_North,355,0.6196306375681518
ORD02289,Mumbai,WH_East,103,0.6393741377911674
ORD02292,Delhi,WH_East,155,0.6862077781382662
ORD02293,Kolkata,WH_East,330,0.6694845008279217
ORD02295,Delhi,WH_North,6,0.7377964737596113
ORD02298,Chennai,WH_West,369,0.6015688186523209
ORD02299,Pune,WH_North,69,0.7148659829362658
ORD02301,Delhi,WH_South,73,0.603368296945219
ORD02302,Bangalore,WH_West,125,0.68457144602761
ORD02303,Kolkata,WH_South,113,0.6041455398534672
ORD02304,Chennai,WH_West,320,0.7390940297566769
ORD02305,Pune,WH_West,251,0.6536106021048602
ORD02306,Chennai,WH_West,438,0.6665908724855902
ORD02307,Kolkata,WH_North,97,0.6434711290765885
ORD02310,Chennai,WH_West,435,0.7121409462000614
ORD02311,Kolkata,WH_East,455,0.7438034052526298
ORD02312,Hyderabad,WH_North,116,0.6685745447993304
ORD02314,Chennai,WH_North,415,0.748848568622273
ORD02315,Pune,WH_South,308,0.6880176422693954
ORD02316,Kolkata,WH_East,348,0.7502678704511411
ORD02320,Delhi,WH_South,447,0.7721536161798255
ORD02321,Mumbai,WH_South,140,0.6691672300852325
ORD02325,Kolkata,WH_North,262,0.6769624447646074
ORD02326,Bangalore,WH_North,257,0.7295197711516047
ORD02327,Pune,WH_North,226,0.6878295253291767
ORD02328,Bangalore,WH_South,482,0.7258504298901665
ORD02330,Bangalore,WH_East,171,0.6030858180254698
ORD02331,Bangalore,WH_North,433,0.6227449787210536
ORD02335,Hyderabad,WH_East,209,0.6471759119037687
ORD02336,Mumbai,WH_East,271,0.7602015218541085
ORD02339,Chennai,WH_North,447,0.6275310987556229
ORD02340,Kolkata,WH_South,350,0.614154304284685
ORD02341,Kolkata,WH_East,252,0.6408635232420449
ORD02342,Bangalore,WH_West,59,0.678729155759214
ORD02344,Mumbai,WH_South,213,0.6840079016672691
ORD02345,Hyderabad,WH_West,21,0.6815324795964512
ORD02346,Kolkata,WH_West,72,0.6846268131436024
ORD02347,Pune,WH_West,137,0.6409435026065035
ORD02349,Chennai,WH_East,411,0.7695721033771719
ORD02351,Delhi,WH_West,312,0.6480243274670725
ORD02353,Mumbai,WH_North,178,0.6537540582305109
ORD02356,Pune,WH_West,175,0.7303094603074544
ORD02359,Delhi,WH_North,246,0.7111367639880981
ORD02361,Bangalore,WH_South,289,0.6475068227776823
ORD02365,Delhi,WH_West,64,0.6550877294807397
ORD02366,Bangalore,WH_South,206,0.6116425806304854
ORD02367,Chennai,WH_West,254,0.7403756961555246
ORD02369,Chennai,WH_West,73,0.6074101779999733
ORD02371,Hyderabad,WH_East,374,0.6119190760374454
ORD02373,Kolkata,WH_East,156,0.7284046625090052
ORD02375,Hyderabad,WH_North,391,0.6763764233813174
ORD02376,Delhi,WH_North,492,0.7102551385192407
ORD02377,Chennai,WH_North,99,0.624281723754634
ORD02378,Pune,WH_South,450,0.6878268092044153
ORD02381,Kolkata,WH_South,129,0.6011718829997593
ORD02382,Delhi,WH_South,262,0.6639959789987343
ORD02386,Kolkata,WH_North,430,0.6130780270135292
ORD02388,Pune,WH_South,166,0.6341855874168876
ORD02389,Mumbai,WH_West,46,0.679024203158792
ORD02393,Hyderabad,WH_South,177,0.6156237442112067
ORD02394,Delhi,WH_North,496,0.6187608206403216
ORD02398,Bangalore,WH_South,51,0.7171194236669117
ORD02402,Chennai,WH_West,128,0.658952774337472
ORD02403,Pune,WH_South,297,0.7016534386551829
ORD02404,Pune,WH_West,166,0.6411303506618308
ORD02405,Mumbai,WH_South,205,0.6187588766073132
ORD02408,Hyderabad,WH_South,466,0.6971728543630524
ORD02411,Delhi,WH_East,44,0.6336128558692753
ORD02414,Bangalore,WH_West,359,0.6273820749348057
ORD02415,Mumbai,WH_East,97,0.722767179952432
ORD02416,Bangalore,WH_North,46,0.7044270925496986
ORD02417,Delhi,WH_North,469,0.7286742277332003
ORD02418,Bangalore,WH_South,383,0.6670907835981528
ORD02419,Chennai,WH_North,111,0.7111505783843464
ORD02420,Bangalore,WH_South,332,0.6830042434219219
ORD02421,Delhi,WH_West,69,0.7108188220956191
ORD02423,Mumbai,WH_North,313,0.6914375863566863
ORD02424,Hyderabad,WH_West,488,0.6443714004830582
ORD02426,Pune,WH_East,498,0.8285830363773979
ORD02431,Chennai,WH_South,495,0.6151157137073899
ORD02432,Hyderabad,WH_South,277,0.6424443319993824
ORD02433,Pune,WH_East,233,0.623191133864259
ORD02434,Kolkata,WH_East,24,0.6607302140255864
ORD02435,Delhi,WH_East,7,0.7629821917119844
ORD02436,Delhi,WH_East,425,0.617433468592839
ORD02437,Bangalore,WH_South,222,0.6638782423452565
ORD02438,Bangalore,WH_East,403,0.7213284685103205
ORD02440,Pune,WH_East,436,0.7578504852751675
ORD02441,Pune,WH_East,140,0.7055764788789852
ORD02442,Pune,WH_East,401,0.6799241682876682
ORD02443,Pune,WH_North,436,0.7197903184345329
ORD02444,Pune,WH_West,7,0.7056714748307139
ORD02445,Pune,WH_West,197,0.6982814642911555
ORD02448,Hyderabad,WH_East,365,0.6004807809620902
ORD02450,Chennai,WH_South,158,0.7323805748677963
ORD02451,Kolkata,WH_South,213,0.6601585331558966
ORD02453,Mumbai,WH_East,38,0.7361967485721934
ORD02454,Pune,WH_South,141,0.6326817196342202
ORD02455,Chennai,WH_South,322,0.6004976888880363
ORD02457,Hyderabad,WH_North,119,0.6371486912127609
ORD02458,Chennai,WH_West,17,0.7546116351993263
ORD02461,Hyderabad,WH_West,337,0.720082639922514
ORD02463,Kolkata,WH_East,93,0.7665242671225084
ORD02465,Pune,WH_East,264,0.7140688546968971
ORD02467,Chennai,WH_South,451,0.7168357524020118
ORD02468,Kolkata,WH_South,184,0.7548800847719883
ORD02471,Delhi,WH_North,381,0.6600232120753985
ORD02472,Pune,WH_South,130,0.6389063791626912
ORD02475,Hyderabad,WH_East,252,0.6811353609973726
ORD02476,Chennai,WH_South,144,0.644033075993032
ORD02477,Chennai,WH_North,322,0.6021682757679939
ORD02478,Chennai,WH_West,440,0.7134742091936613
ORD02481,Hyderabad,WH_North,178,0.7135735976870162
ORD02482,Pune,WH_West,485,0.7426951591708449
ORD02485,Bangalore,WH_West,147,0.6836045642691856
ORD02488,Chennai,WH_South,402,0.6754607717008945
ORD02489,Chennai,WH_North,116,0.6586384868223568
ORD02491,Pune,WH_South,135,0.6599427824196801
ORD02497,Pune,WH_East,90,0.6931980589035861
ORD02498,Hyderabad,WH_West,279,0.6521958048264059
ORD02499,Delhi,WH_West,231,0.6178666578764883
ORD02500,Kolkata,WH_East,464,0.6450544153165241
ORD02501,Delhi,WH_East,442,0.704831379458697
ORD02502,Chennai,WH_North,329,0.692948383526208
ORD02503,Kolkata,WH_West,14,0.6695405707855814
ORD02505,Kolkata,WH_North,421,0.6223901499128018
ORD02506,Chennai,WH_West,401,0.7181378822789687
ORD02508,Pune,WH_South,359,0.6846323788107695
ORD02509,Delhi,WH_South,439,0.647863063509122
ORD02510,Chennai,WH_West,292,0.6741395514025801
ORD02512,Kolkata,WH_South,116,0.657151330891239
ORD02515,Hyderabad,WH_East,295,0.6719814308188335
ORD02517,Hyderabad,WH_East,330,0.7465597247379376
ORD02519,Pune,WH_North,442,0.6744195516217445
ORD02523,Bangalore,WH_South,494,0.8383489488635276
ORD02525,Kolkata,WH_South,200,0.6132514986530299
ORD02527,Hyderabad,WH_North,209,0.7582748773193457
ORD02528,Pune,WH_East,316,0.6647372669166038
ORD02529,Pune,WH_East,424,0.738593267706029
ORD02532,Mumbai,WH_East,151,0.6149536383868139
ORD02534,Delhi,WH_South,272,0.710441036988614
ORD02535,Delhi,WH_West,15,0.7373637011615738
ORD02536,Chennai,WH_East,74,0.7214236037709211
ORD02539,Kolkata,WH_West,223,0.6562234109265646
ORD02540,Bangalore,WH_West,301,0.610626842954443
ORD02543,Delhi,WH_South,263,0.6451979677202827
ORD02544,Hyderabad,WH_East,7,0.756731957335529
ORD02547,Delhi,WH_North,155,0.7726877983888956
ORD02552,Pune,WH_South,111,0.6745044208240769
ORD02553,Pune,WH_West,428,0.6544216005304115
ORD02554,Hyderabad,WH_East,138,0.657173713598195
ORD02555,Bangalore,WH_East,280,0.6398325800587672
ORD02556,Delhi,WH_West,399,0.6167201553831095
ORD02557,Kolkata,WH_East,356,0.6041975291396089
ORD02558,Pune,WH_North,384,0.6076270431927435
ORD02559,Bangalore,WH_South,159,0.6439145115357229
ORD02562,Chennai,WH_North,244,0.7043933402432428
ORD02565,Pune,WH_West,346,0.6086501774816941
ORD02566,Chennai,WH_North,39,0.626108911807527
ORD02567,Delhi,WH_East,51,0.682120112611833
ORD02569,Hyderabad,WH_West,416,0.6211874432914102
ORD02570,Delhi,WH_West,409,0.7216643712552439
ORD02574,Mumbai,WH_North,448,0.6695474857444783
ORD02576,Pune,WH_South,114,0.6509499603426344
ORD02580,Mumbai,WH_East,477,0.6538096975512352
ORD02581,Bangalore,WH_East,351,0.6660730878059294
ORD02582,Pune,WH_North,236,0.6661810924510695
ORD02584,Hyderabad,WH_East,128,0.6797802220102928
ORD02585,Pune,WH_West,283,0.6176529445754337
ORD02586,Delhi,WH_South,483,0.6927189428795241
ORD02587,Pune,WH_East,115,0.6313779487301946
ORD02588,Delhi,WH_East,128,0.6512251593695253
ORD02590,Pune,WH_North,435,0.7092252675943982
ORD02593,Bangalore,WH_East,94,0.6458551563034348
ORD02595,Mumbai,WH_East,42,0.6844194348178638
